serial,firstoccurrence,lastoccurrence,deletedat,zprocessstate,zticketstate,zhnotifystate,zgenericactionstate,originalseverity,mins,zprocessstate_t,zhnotifystate_t,zgenericactionstate_t,zticketstate_t,live_range,Cluster,zprocessstate_s,zhnotifystate_s,zgenericactionstate_s,zticketstate_s,ProblematicArea
65907816,2020-07-28-08.05.03.000000,2020-07-28 08:05:03.000,2020-07-28 12:08:26.925,22.0,3,11,312,4,243.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Completed Successfully,240 - 480 mins,15,negative,Positive,Positive,Positive,ne-enrichment:
65907872,2020-07-28-08.10.03.000000,2020-07-28 08:10:03.000,2020-07-28 12:13:27.168,22.0,11,11,312,4,243.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Successfully Completed Final,240 - 480 mins,0,negative,Positive,Positive,Positive,ne-enrichment:
65907881,2020-07-28-08.10.50.000000,2020-07-28 09:46:01.000,2020-07-28 09:50:24.792,2.0,1,5,312,4,4.0,AutomationFilter Processed,Failed,Final Response Successfully ESCALATED,Needed,Less than 30 mins,-1,neutral,negative,Positive,neutral,n-autoticket:ne-notification:n-enrichment:
65907907,2020-07-28-08.13.00.000000,2020-07-28 08:13:00.000,2020-07-28 10:16:25.253,22.0,11,11,312,4,123.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Successfully Completed Final,120 - 240 mins,0,negative,Positive,Positive,Positive,ne-enrichment:
65908012,2020-07-28-08.22.47.000000,2020-07-28 08:22:47.000,2020-07-28 12:26:27.386,22.0,11,11,312,4,243.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Successfully Completed Final,240 - 480 mins,0,negative,Positive,Positive,Positive,ne-enrichment:
65908036,2020-07-28-08.25.23.000000,2020-07-28 08:25:23.000,2020-07-28 12:28:27.329,22.0,11,11,312,4,243.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Successfully Completed Final,240 - 480 mins,0,negative,Positive,Positive,Positive,ne-enrichment:
65908100,2020-07-28-08.32.59.000000,2020-07-28 08:32:59.000,2020-07-28 18:35:33.709,22.0,11,11,312,4,602.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Successfully Completed Final,480 - 960 mins,0,negative,Positive,Positive,Positive,ne-enrichment:
65908120,2020-07-28-08.33.29.000000,2020-07-29 08:57:29.000,2020-07-29 09:01:46.210,1.0,3,5,312,4,4.0,Enrichment-done,Failed,Final Response Successfully ESCALATED,Completed Successfully,Less than 30 mins,16,neutral,negative,Positive,Positive,ne-notification:n-enrichment:
65908400,2020-07-28-09.00.48.000000,2020-07-29 08:21:20.000,2020-07-29 08:26:45.869,2.0,3,5,312,4,5.0,AutomationFilter Processed,Failed,Final Response Successfully ESCALATED,Completed Successfully,Less than 30 mins,1,neutral,negative,Positive,Positive,ne-notification:n-enrichment:
65908402,2020-07-28-09.00.52.000000,2020-07-29 09:29:23.000,2020-07-29 09:31:46.781,2.0,3,5,312,4,2.0,AutomationFilter Processed,Failed,Final Response Successfully ESCALATED,Completed Successfully,Less than 30 mins,1,neutral,negative,Positive,Positive,ne-notification:n-enrichment:
65908568,2020-07-28-09.16.47.000000,2020-07-28 10:32:03.000,2020-07-28 12:20:27.322,22.0,1,5,312,4,108.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Needed,60-120 mins,3,negative,negative,Positive,neutral,n-autoticket:ne-notification:ne-enrichment:
65908618,2020-07-28-09.20.03.000000,2020-07-28 09:20:03.000,2020-07-28 13:23:28.177,22.0,11,11,312,4,243.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Successfully Completed Final,240 - 480 mins,0,negative,Positive,Positive,Positive,ne-enrichment:
65908645,2020-07-28-09.23.46.000000,2020-07-28 09:23:46.000,2020-07-28 13:27:28.387,22.0,11,11,312,4,243.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Successfully Completed Final,240 - 480 mins,0,negative,Positive,Positive,Positive,ne-enrichment:
65908724,2020-07-28-09.29.26.000000,2020-07-28 09:29:26.000,2020-07-28 13:32:28.337,22.0,11,11,312,4,243.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Successfully Completed Final,240 - 480 mins,0,negative,Positive,Positive,Positive,ne-enrichment:
65908769,2020-07-28-09.33.39.000000,2020-07-28 09:33:39.000,2020-07-28 13:37:28.558,22.0,11,11,312,4,243.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Successfully Completed Final,240 - 480 mins,0,negative,Positive,Positive,Positive,ne-enrichment:
65908771,2020-07-28-09.33.39.000000,2020-07-28 09:33:39.000,2020-07-28 13:37:28.558,22.0,11,11,312,4,243.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Successfully Completed Final,240 - 480 mins,0,negative,Positive,Positive,Positive,ne-enrichment:
65908770,2020-07-28-09.33.39.000000,2020-07-28 09:33:39.000,2020-07-28 13:37:28.558,22.0,11,11,312,4,243.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Successfully Completed Final,240 - 480 mins,0,negative,Positive,Positive,Positive,ne-enrichment:
65908773,2020-07-28-09.33.39.000000,2020-07-28 09:33:39.000,2020-07-28 13:37:28.557,22.0,11,11,312,4,243.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Successfully Completed Final,240 - 480 mins,0,negative,Positive,Positive,Positive,ne-enrichment:
65908768,2020-07-28-09.33.39.000000,2020-07-28 09:33:39.000,2020-07-28 12:36:27.470,22.0,11,11,312,4,182.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Successfully Completed Final,120 - 240 mins,0,negative,Positive,Positive,Positive,ne-enrichment:
65909167,2020-07-28-09.50.33.000000,2020-07-28 16:06:45.000,2020-07-28 16:10:31.295,2.0,1,5,312,4,3.0,AutomationFilter Processed,Failed,Final Response Successfully ESCALATED,Needed,Less than 30 mins,-1,neutral,negative,Positive,neutral,n-autoticket:ne-notification:n-enrichment:
65909195,2020-07-28-09.53.49.000000,2020-07-28 09:53:49.000,2020-07-28 15:57:30.989,22.0,11,11,312,4,363.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Successfully Completed Final,240 - 480 mins,0,negative,Positive,Positive,Positive,ne-enrichment:
65909220,2020-07-28-09.57.41.000000,2020-07-28 09:57:41.000,2020-07-28 13:33:28.373,22.0,1,5,312,4,215.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Needed,120 - 240 mins,3,negative,negative,Positive,neutral,n-autoticket:ne-notification:ne-enrichment:
65909243,2020-07-28-10.00.27.000000,2020-07-28 10:00:27.000,2020-07-28 12:20:27.322,22.0,1,5,312,4,140.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Needed,120 - 240 mins,3,negative,negative,Positive,neutral,n-autoticket:ne-notification:ne-enrichment:
65909250,2020-07-28-10.00.03.000000,2020-07-28 10:00:03.000,2020-07-28 14:03:29.086,22.0,11,11,312,4,243.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Successfully Completed Final,240 - 480 mins,0,negative,Positive,Positive,Positive,ne-enrichment:
65909306,2020-07-28-10.04.08.000000,2020-07-29 10:28:08.000,2020-07-29 10:30:47.626,2.0,3,5,312,4,2.0,AutomationFilter Processed,Failed,Final Response Successfully ESCALATED,Completed Successfully,Less than 30 mins,1,neutral,negative,Positive,Positive,ne-notification:n-enrichment:
65909307,2020-07-28-10.04.14.000000,2020-07-28 10:04:14.000,2020-07-28 14:07:29.192,22.0,11,11,312,4,243.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Successfully Completed Final,240 - 480 mins,0,negative,Positive,Positive,Positive,ne-enrichment:
65909310,2020-07-28-10.04.14.000000,2020-07-28 10:04:14.000,2020-07-28 14:07:29.192,22.0,11,11,312,4,243.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Successfully Completed Final,240 - 480 mins,0,negative,Positive,Positive,Positive,ne-enrichment:
65909308,2020-07-28-10.04.14.000000,2020-07-28 10:04:14.000,2020-07-28 14:07:29.192,22.0,11,11,312,4,243.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Successfully Completed Final,240 - 480 mins,0,negative,Positive,Positive,Positive,ne-enrichment:
65909418,2020-07-28-10.13.46.000000,2020-07-28 10:13:46.000,2020-07-28 14:17:29.216,22.0,11,11,312,4,243.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Successfully Completed Final,240 - 480 mins,0,negative,Positive,Positive,Positive,ne-enrichment:
65909469,2020-07-28-10.18.46.000000,2020-07-28 10:18:46.000,2020-07-28 14:22:29.465,22.0,11,11,312,4,243.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Successfully Completed Final,240 - 480 mins,0,negative,Positive,Positive,Positive,ne-enrichment:
65909468,2020-07-28-10.18.46.000000,2020-07-28 10:18:46.000,2020-07-28 14:22:29.465,22.0,11,11,312,4,243.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Successfully Completed Final,240 - 480 mins,0,negative,Positive,Positive,Positive,ne-enrichment:
65909474,2020-07-28-10.19.08.000000,2020-07-28 10:19:08.000,2020-07-28 12:22:27.297,22.0,11,11,312,4,123.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Successfully Completed Final,120 - 240 mins,0,negative,Positive,Positive,Positive,ne-enrichment:
65909504,2020-07-28-10.23.43.000000,2020-07-28 10:23:43.000,2020-07-28 15:57:30.989,22.0,11,11,312,4,333.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Successfully Completed Final,240 - 480 mins,0,negative,Positive,Positive,Positive,ne-enrichment:
65909544,2020-07-28-10.28.59.000000,2020-07-28 10:28:59.000,2020-07-28 11:48:26.577,22.0,1,5,312,4,79.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Needed,60-120 mins,3,negative,negative,Positive,neutral,n-autoticket:ne-notification:ne-enrichment:
65909547,2020-07-28-10.29.17.000000,2020-07-28 10:29:17.000,2020-07-28 11:48:26.577,22.0,1,5,312,4,79.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Needed,60-120 mins,3,negative,negative,Positive,neutral,n-autoticket:ne-notification:ne-enrichment:
65909596,2020-07-28-10.33.46.000000,2020-07-28 10:33:46.000,2020-07-28 14:37:29.606,22.0,11,11,312,4,243.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Successfully Completed Final,240 - 480 mins,0,negative,Positive,Positive,Positive,ne-enrichment:
65909648,2020-07-28-10.38.00.000000,2020-07-28 10:38:00.000,2020-07-29 04:35:42.527,22.0,1,5,312,4,1077.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Needed,960 - 1920 mins,3,negative,negative,Positive,neutral,n-autoticket:ne-notification:ne-enrichment:
65909647,2020-07-28-10.37.59.000000,2020-07-28 10:37:59.000,2020-07-28 12:41:27.661,22.0,11,11,312,4,123.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Successfully Completed Final,120 - 240 mins,0,negative,Positive,Positive,Positive,ne-enrichment:
65909649,2020-07-28-10.38.00.000000,2020-07-28 10:38:00.000,2020-07-29 04:35:42.526,22.0,1,5,312,4,1077.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Needed,960 - 1920 mins,3,negative,negative,Positive,neutral,n-autoticket:ne-notification:ne-enrichment:
65909661,2020-07-28-10.39.26.000000,2020-07-28 10:39:26.000,2020-07-28 14:42:29.850,22.0,11,11,312,4,243.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Successfully Completed Final,240 - 480 mins,0,negative,Positive,Positive,Positive,ne-enrichment:
65909666,2020-07-28-10.39.59.000000,2020-07-28 10:39:59.000,2020-07-28 14:43:29.681,22.0,11,11,312,4,243.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Successfully Completed Final,240 - 480 mins,0,negative,Positive,Positive,Positive,ne-enrichment:
65909690,2020-07-28-10.43.46.000000,2020-07-28 10:43:46.000,2020-07-28 14:47:29.861,22.0,11,11,312,4,243.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Successfully Completed Final,240 - 480 mins,0,negative,Positive,Positive,Positive,ne-enrichment:
65909725,2020-07-28-10.47.55.000000,2020-07-28 12:16:29.000,2020-07-28 12:20:27.322,22.0,1,5,312,4,3.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Needed,Less than 30 mins,3,negative,negative,Positive,neutral,n-autoticket:ne-notification:ne-enrichment:
65909788,2020-07-28-10.53.39.000000,2020-07-28 10:53:39.000,2020-07-28 14:56:29.848,22.0,11,11,312,4,242.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Successfully Completed Final,240 - 480 mins,0,negative,Positive,Positive,Positive,ne-enrichment:
65909926,2020-07-28-11.07.47.000000,2020-07-28 11:07:47.000,2020-07-28 15:11:30.218,22.0,11,11,312,4,243.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Successfully Completed Final,240 - 480 mins,0,negative,Positive,Positive,Positive,ne-enrichment:
65909942,2020-07-28-11.09.26.000000,2020-07-28 11:09:26.000,2020-07-28 15:12:30.191,22.0,11,11,312,4,243.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Successfully Completed Final,240 - 480 mins,0,negative,Positive,Positive,Positive,ne-enrichment:
65909991,2020-07-28-11.15.47.000000,2020-07-28 11:15:47.000,2020-07-28 12:32:27.515,22.0,11,11,312,4,76.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Successfully Completed Final,60-120 mins,0,negative,Positive,Positive,Positive,ne-enrichment:
65910126,2020-07-28-11.28.41.000000,2020-07-28 11:28:41.000,2020-07-28 17:58:33.240,22.0,1,5,312,4,389.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Needed,240 - 480 mins,3,negative,negative,Positive,neutral,n-autoticket:ne-notification:ne-enrichment:
65910154,2020-07-28-11.32.11.000000,2020-07-28 11:32:11.000,2020-07-28 17:58:33.238,22.0,1,5,312,4,386.0,Ticket or Notifications Actions Failed,Failed,Final Response Successfully ESCALATED,Needed,240 - 480 mins,3,negative,negative,Positive,neutral,n-autoticket:ne-notification:ne-enrichment:
65910217,2020-07-28-11.36.59.000000,2020-07-28 11:36:59.000,2020-07-28 12:35:27.515,22.0,11,11,312,4,58.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Successfully Completed Final,30-60 mins,0,negative,Positive,Positive,Positive,ne-enrichment:
65910228,2020-07-28-11.37.47.000000,2020-07-28 11:37:47.000,2020-07-28 15:41:30.943,22.0,11,11,312,4,243.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Successfully Completed Final,240 - 480 mins,0,negative,Positive,Positive,Positive,ne-enrichment:
65910341,2020-07-28-11.48.46.000000,2020-07-28 11:48:46.000,2020-07-28 15:52:31.108,22.0,11,11,312,4,243.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Successfully Completed Final,240 - 480 mins,0,negative,Positive,Positive,Positive,ne-enrichment:
65910676,2020-07-28-11.55.03.000000,2020-07-28 11:55:03.000,2020-07-28 15:58:31.138,22.0,3,11,312,4,243.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Completed Successfully,240 - 480 mins,15,negative,Positive,Positive,Positive,ne-enrichment:
65911172,2020-07-28-12.08.42.000000,2020-07-28 12:08:42.000,2020-07-28 14:57:29.877,22.0,11,11,312,4,168.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Successfully Completed Final,120 - 240 mins,0,negative,Positive,Positive,Positive,ne-enrichment:
65911187,2020-07-28-12.10.03.000000,2020-07-28 12:10:03.000,2020-07-28 16:13:31.446,22.0,11,11,312,4,243.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Successfully Completed Final,240 - 480 mins,0,negative,Positive,Positive,Positive,ne-enrichment:
65911235,2020-07-28-12.13.46.000000,2020-07-28 12:13:46.000,2020-07-28 16:17:31.502,22.0,11,11,312,4,243.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Successfully Completed Final,240 - 480 mins,0,negative,Positive,Positive,Positive,ne-enrichment:
65911236,2020-07-28-12.13.46.000000,2020-07-28 12:13:46.000,2020-07-28 16:17:31.502,22.0,11,11,312,4,243.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Successfully Completed Final,240 - 480 mins,0,negative,Positive,Positive,Positive,ne-enrichment:
65911275,2020-07-28-12.15.03.000000,2020-07-28 12:15:03.000,2020-07-28 16:18:31.405,22.0,11,11,312,4,243.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Successfully Completed Final,240 - 480 mins,0,negative,Positive,Positive,Positive,ne-enrichment:
65911272,2020-07-28-12.15.03.000000,2020-07-28 12:15:03.000,2020-07-28 16:18:31.405,22.0,11,11,312,4,243.0,Ticket or Notifications Actions Failed,Successfully Completed Final,Final Response Successfully ESCALATED,Successfully Completed Final,240 - 480 mins,0,negative,Positive,Positive,Positive,ne-enrichment:
